"DriveNum","x","y","v","xped","yped","crash","rt","Rtotal"
7306,4,-78,3,-1,5,0,9.939626599152001,6018.7806409096365
7306,3,-60,2,-3,2,0,13.810827610059892,6018.7806409096365
7306,0,-50,1,5,-5,0,6018.7806409096365,6018.7806409096365
7307,5,-99,4,2,2,0,4.969813299576001,1738.8997420100254
7307,7,-77,4,2,-2,0,8.55333223803211,1738.8997420100254
7307,9,-59,4,-3,-5,0,13.523145537608112,1738.8997420100254
7307,6,-44,4,-1,-3,0,18.492958837184112,1738.8997420100254
7307,5,-29,3,-2,-2,0,23.462772136760112,1738.8997420100254
7307,3,-18,2,-2,3,0,28.43258543633611,1738.8997420100254
7307,1,-7,1,-1,-5,0,1738.8997420100254,1738.8997420100254
7308,5,-99,4,2,1,0,4.969813299576001,1553.4952911226233
7308,7,-78,4,2,1,0,8.55333223803211,1553.4952911226233
7308,9,-57,4,0,-3,0,11.577235388552797,1553.4952911226233
7308,9,-40,4,-4,0,0,15.853901507568853,1553.4952911226233
7308,5,-22,3,0,-5,0,20.13056762658491,1553.4952911226233
7308,5,-14,2,1,-1,0,25.10038092616091,1553.4952911226233
7308,6,-5,2,-1,-1,0,30.07019422573691,1553.4952911226233
7308,5,1,1,-3,4,0,35.04000752531291,1553.4952911226233
7308,2,12,2,-2,1,0,38.62352646376902,1553.4952911226233
7308,0,25,3,5,-5,0,1553.4952911226233,1553.4952911226233
7309,5,-99,4,-4,0,0,3.0239031505206873,6912.432084838704
7309,1,-81,3,-1,-3,0,6.3842785376625875,6912.432084838704
7309,0,-71,2,0,4,0,9.408181688183275,6912.432084838704
7309,0,-59,1,0,1,0,6912.432084838704,6912.432084838704
7310,5,-99,4,1,1,0,4.969813299576001,3090.6785454257265
7310,6,-78,4,0,4,0,9.246479418592056,3090.6785454257265
7310,6,-54,4,-5,4,0,14.216292718168056,3090.6785454257265
7310,1,-32,3,3,-5,0,19.186106017744056,3090.6785454257265
7310,4,-24,2,1,-4,0,24.155919317320055,3090.6785454257265
7310,5,-20,1,-5,2,0,3090.6785454257265,3090.6785454257265
7311,5,-99,4,-4,0,0,3.0239031505206873,2831.6931333008934
7311,1,-81,3,-1,-2,0,6.3842785376625875,2831.6931333008934
7311,0,-70,2,2,0,0,10.660944656678643,2831.6931333008934
7311,2,-62,1,5,3,0,15.630757956254644,2831.6931333008934
7311,7,-54,1,2,5,0,19.214276894710753,2831.6931333008934
7311,9,-44,1,-1,4,0,24.184090194286753,2831.6931333008934
7311,8,-35,1,1,-4,0,27.544465581428653,2831.6931333008934
7311,9,-34,1,0,3,0,30.56836873194934,2831.6931333008934
7311,9,-26,1,0,-5,0,33.59227188247003,2831.6931333008934
7311,9,-26,1,-1,5,0,38.56208518204603,2831.6931333008934
7311,8,-16,1,-4,0,0,2831.6931333008934,2831.6931333008934
7312,5,-99,4,-3,0,0,3.0239031505206873,7014.888820611525
7312,2,-81,3,1,5,0,7.993716450096688,7014.888820611525
7312,3,-63,2,-3,-5,0,11.864917461004579,7014.888820611525
7312,0,-60,1,0,2,0,7014.888820611525,7014.888820611525
7313,5,-99,4,2,0,0,3.0239031505206873,1699.6378245071785
7313,7,-79,4,2,-2,0,6.607422088976797,1699.6378245071785
7313,9,-61,4,0,-3,0,9.631325239497485,1699.6378245071785
7313,9,-44,4,-1,0,0,13.907991358513542,1699.6378245071785
7313,8,-24,4,-2,1,0,18.87780465808954,1699.6378245071785
7313,6,-3,4,2,5,0,23.84761795766554,1699.6378245071785
7313,8,22,4,-2,-5,0,1699.6378245071785,1699.6378245071785
7314,5,-99,4,-2,3,0,4.969813299576001,2122.635413429895
7314,3,-78,3,0,4,0,9.246479418592056,2122.635413429895
7314,3,-61,2,3,5,0,14.216292718168056,2122.635413429895
7314,6,-46,2,3,-4,0,18.08749372907595,2122.635413429895
7314,9,-40,2,0,-5,0,21.111396879596636,2122.635413429895
7314,9,-35,2,-3,5,0,26.081210179172636,2122.635413429895
7314,6,-20,2,3,4,0,29.95241119008053,2122.635413429895
7314,9,-6,2,0,3,0,32.97631434060121,2122.635413429895
7314,9,7,2,0,-5,0,36.0002174911219,2122.635413429895
7314,9,14,3,-4,3,0,2122.635413429895,2122.635413429895
7315,5,-99,4,3,0,0,3.0239031505206873,2291.272097275531
7315,8,-79,4,1,-1,0,6.3842785376625875,2291.272097275531
7315,9,-60,4,0,3,0,9.408181688183275,2291.272097275531
7315,9,-37,4,0,3,0,12.432084838703961,2291.272097275531
7315,9,-14,4,0,3,0,15.45598798922465,2291.272097275531
7315,9,9,4,0,4,0,2291.272097275531,2291.272097275531
7316,5,-99,4,-3,4,0,4.969813299576001,7414.601138539074
7316,2,-77,3,-2,-3,0,8.55333223803211,7414.601138539074
7316,0,-67,2,0,-5,0,11.577235388552797,7414.601138539074
7316,0,-64,1,0,-3,0,7414.601138539074,7414.601138539074
7317,5,-99,4,4,3,0,4.276666119016055,24.8772373748467
7317,9,-76,4,-1,-4,0,9.246479418592056,24.8772373748467
7317,8,-60,4,-2,-2,0,14.216292718168056,24.8772373748467
7317,6,-42,4,-5,0,0,18.492958837184112,24.8772373748467
7317,1,-24,3,-1,-2,0,21.853334224326012,24.8772373748467
7317,0,-13,2,0,1,0,24.8772373748467,24.8772373748467
7317,0,-4,1,0,5,1,24.8772373748467,24.8772373748467
7318,5,-99,4,1,4,0,4.969813299576001,2228.0070758368947
7318,6,-75,4,1,5,0,9.939626599152001,2228.0070758368947
7318,7,-50,4,2,5,0,13.523145537608112,2228.0070758368947
7318,9,-25,4,0,-3,0,16.5470486881288,2228.0070758368947
7318,9,-8,4,0,1,0,19.57095183864949,2228.0070758368947
7318,9,13,4,-2,0,0,2228.0070758368947,2228.0070758368947
7319,5,-99,4,-5,0,0,3.0239031505206873,7614.0415227511385
7319,0,-81,3,0,-1,0,6.0478063010413745,7614.0415227511385
7319,0,-69,2,0,-5,0,9.07170945156206,7614.0415227511385
7319,0,-66,1,2,5,0,7614.0415227511385,7614.0415227511385
7320,5,-99,4,4,4,0,4.276666119016055,1131.6181908564479
7320,9,-75,4,0,-2,0,7.300569269536743,1131.6181908564479
7320,9,-57,4,0,-1,0,10.324472420057429,1131.6181908564479
7320,9,-38,4,-3,-2,0,15.294285719633429,1131.6181908564479
7320,6,-20,4,-5,3,0,20.26409901920943,1131.6181908564479
7320,1,0,3,-1,-4,0,23.62447440635133,1131.6181908564479
7320,0,8,2,0,5,0,26.648377556872017,1131.6181908564479
7320,0,25,3,5,-3,0,1131.6181908564479,1131.6181908564479
7321,5,-99,4,1,0,0,3.0239031505206873,2114.641696979798
7321,6,-79,4,3,-5,0,6.895104161428579,2114.641696979798
7321,9,-64,4,-5,3,0,11.86491746100458,2114.641696979798
7321,4,-43,3,5,4,0,16.83473076058058,2114.641696979798
7321,9,-24,3,0,3,0,19.85863391110127,2114.641696979798
7321,9,-6,3,-3,1,0,24.82844721067727,2114.641696979798
7321,6,10,3,3,-2,0,28.69964822158516,2114.641696979798
7321,9,25,4,-2,0,0,2114.641696979798,2114.641696979798
7322,5,-99,4,4,0,0,2.330755969960742,1851.5212619037384
7322,9,-79,4,0,2,0,5.354659120481429,1851.5212619037384
7322,9,-57,4,-5,0,0,9.631325239497485,1851.5212619037384
7322,4,-39,3,1,-5,0,14.601138539073485,1851.5212619037384
7322,5,-31,2,1,-3,0,19.570951838649485,1851.5212619037384
7322,6,-24,2,0,-4,0,23.84761795766554,1851.5212619037384
7322,6,-18,2,3,-3,0,27.718818968573434,1851.5212619037384
7322,9,-11,2,-1,2,0,32.68863226814943,1851.5212619037384
7322,8,1,2,1,0,0,35.35586047473139,1851.5212619037384
7322,9,13,3,-2,-4,0,40.32567377430739,1851.5212619037384
7322,7,26,4,-4,2,0,1851.5212619037384,1851.5212619037384
7323,5,-99,4,-3,1,0,4.969813299576001,6813.214844177954
7323,2,-80,3,-2,0,0,7.860185057472165,6813.214844177954
7323,0,-67,2,0,1,0,10.884088207992853,6813.214844177954
7323,0,-58,1,0,0,0,6813.214844177954,6813.214844177954
7324,5,-99,4,-2,0,0,3.0239031505206873,2019.9051684177205
7324,3,-81,3,5,5,0,7.993716450096688,2019.9051684177205
7324,8,-61,3,0,1,0,12.270382569112744,2019.9051684177205
7324,8,-45,3,-2,-4,0,17.240195868688744,2019.9051684177205
7324,6,-34,3,3,0,0,20.41824969903669,2019.9051684177205
7324,9,-19,3,0,0,0,22.74900566899743,2019.9051684177205
7324,9,-4,3,0,0,0,25.07976163895817,2019.9051684177205
7324,9,11,3,-5,-1,0,30.04957493853417,2019.9051684177205
7324,4,27,4,-2,3,0,2019.9051684177205,2019.9051684177205
7325,5,-99,4,-4,0,0,3.0239031505206873,6516.834730760581
7325,1,-81,3,2,2,0,7.993716450096688,6516.834730760581
7325,3,-66,2,-3,3,0,11.864917461004579,6516.834730760581
7325,0,-55,1,1,1,0,6516.834730760581,6516.834730760581
7326,5,-99,4,2,2,0,4.969813299576001,20.823714807144853
7326,7,-77,4,2,-2,0,8.55333223803211,20.823714807144853
7326,9,-59,4,0,0,0,10.884088207992853,20.823714807144853
7326,9,-39,4,-1,2,0,15.853901507568853,20.823714807144853
7326,8,-17,4,-5,-3,0,20.823714807144853,20.823714807144853
7326,3,-2,3,-3,1,1,20.823714807144853,20.823714807144853
7327,5,-99,4,-1,0,0,3.0239031505206873,7115.294285719634
7327,4,-81,3,-4,-2,0,7.300569269536743,7115.294285719634
7327,0,-70,2,0,1,0,10.324472420057429,7115.294285719634
7327,0,-61,1,5,2,0,7115.294285719634,7115.294285719634
7328,5,-99,4,4,0,0,2.330755969960742,1595.1753840998367
7328,9,-79,4,0,4,0,5.354659120481429,1595.1753840998367
7328,9,-55,4,0,-3,0,8.378562271002117,1595.1753840998367
7328,9,-38,4,0,2,0,11.402465421522805,1595.1753840998367
7328,9,-16,4,-5,3,0,16.372278721098805,1595.1753840998367
7328,4,4,3,2,-5,0,21.342092020674805,1595.1753840998367
7328,6,14,3,3,-4,0,25.213293031582698,1595.1753840998367
7328,9,27,4,-4,0,0,1595.1753840998367,1595.1753840998367
7329,5,-99,4,-1,0,0,3.0239031505206873,1948.8583867251368
7329,4,-81,3,5,0,0,7.300569269536743,1948.8583867251368
7329,9,-66,3,0,-5,0,10.324472420057429,1948.8583867251368
7329,9,-56,3,-2,-4,0,15.294285719633429,1948.8583867251368
7329,7,-45,3,-2,3,0,20.26409901920943,1948.8583867251368
7329,5,-29,2,-1,3,0,25.23391231878543,1948.8583867251368
7329,4,-18,1,4,-1,0,30.203725618361428,1948.8583867251368
7329,8,-14,1,1,-1,0,33.56410100550333,1948.8583867251368
7329,9,-10,1,0,5,0,36.58800415602402,1948.8583867251368
7329,9,0,1,0,2,0,39.61190730654471,1948.8583867251368
7329,9,9,2,-4,-5,0,44.58172060612071,1948.8583867251368
7329,5,16,3,0,-3,0,1948.8583867251368,1948.8583867251368
7330,5,-99,4,-2,0,0,3.0239031505206873,2231.5775270779122
7330,3,-81,3,5,-1,0,7.993716450096688,2231.5775270779122
7330,8,-67,3,1,4,0,11.354091837238588,2231.5775270779122
7330,9,-48,3,0,-2,0,14.377994987759276,2231.5775270779122
7330,9,-35,3,0,-3,0,17.401898138279964,2231.5775270779122
7330,9,-23,3,0,0,0,19.732654108240705,2231.5775270779122
7330,9,-8,3,0,3,0,22.756557258761394,2231.5775270779122
7330,9,10,3,0,0,0,25.087313228722135,2231.5775270779122
7330,9,27,4,0,0,0,2231.5775270779122,2231.5775270779122
7331,5,-99,4,0,0,0,2.330755969960742,5620.042605909394
7331,5,-81,3,-3,0,0,6.607422088976797,5620.042605909394
7331,2,-68,2,1,2,0,11.577235388552797,5620.042605909394
7331,3,-58,1,5,-3,0,16.547048688128797,5620.042605909394
7331,8,-56,1,1,-3,0,19.907424075270697,5620.042605909394
7331,9,-54,1,0,-4,0,22.931327225791385,5620.042605909394
7331,9,-53,1,0,3,0,25.955230376312073,5620.042605909394
7331,9,-45,1,-4,-1,0,5620.042605909394,5620.042605909394
7332,5,-99,4,-5,0,0,3.0239031505206873,6737.1820860876205
7332,0,-81,3,0,0,0,5.354659120481429,6737.1820860876205
7332,0,-68,2,5,3,0,10.324472420057429,6737.1820860876205
7332,5,-57,1,-1,-5,0,6737.1820860876205,6737.1820860876205
7333,5,-99,4,0,0,0,2.330755969960742,6215.294285719634
7333,5,-81,3,-5,4,0,7.300569269536743,6215.294285719634
7333,0,-64,2,0,4,0,10.324472420057429,6215.294285719634
7333,0,-52,1,1,3,0,6215.294285719634,6215.294285719634
7334,5,-99,4,1,1,0,4.969813299576001,3408.5835040676266
7334,6,-78,4,-4,5,0,9.939626599152001,3408.5835040676266
7334,2,-55,3,0,-2,0,14.216292718168056,3408.5835040676266
7334,2,-44,2,0,1,0,18.492958837184112,3408.5835040676266
7334,2,-35,1,4,0,0,22.76962495620017,3408.5835040676266
7334,6,-30,1,3,3,0,26.64082596710806,3408.5835040676266
7334,9,-22,1,-5,-1,0,3408.5835040676266,3408.5835040676266
7335,5,-99,4,-3,2,0,4.969813299576001,6215.8539015075685
7335,2,-79,3,0,5,0,9.246479418592056,6215.8539015075685
7335,2,-61,2,-2,1,0,12.829998357048165,6215.8539015075685
7335,0,-52,1,0,3,0,6215.8539015075685,6215.8539015075685
7336,5,-99,4,4,0,0,2.330755969960742,1918.4365112271726
7336,9,-79,4,0,1,0,5.354659120481429,1918.4365112271726
7336,9,-58,4,0,5,0,8.378562271002117,1918.4365112271726
7336,9,-33,4,-5,0,0,12.655228390018173,1918.4365112271726
7336,4,-15,3,4,4,0,17.625041689594173,1918.4365112271726
7336,8,4,3,1,1,0,20.985417076736073,1918.4365112271726
7336,9,22,4,0,4,0,1918.4365112271726,1918.4365112271726
7337,5,-99,4,0,0,0,2.330755969960742,5363.868678386747
7337,5,-81,3,-2,2,0,7.300569269536743,5363.868678386747
7337,3,-66,2,2,5,0,12.270382569112744,5363.868678386747
7337,5,-53,1,1,5,0,17.240195868688744,5363.868678386747
7337,6,-43,1,-1,-5,0,5363.868678386747,5363.868678386747
7338,5,-99,4,-2,1,0,4.969813299576001,7126.1532347506245
7338,3,-80,3,-3,1,0,8.841014310483892,7126.1532347506245
7338,0,-66,2,3,-3,0,13.810827610059892,7126.1532347506245
7338,3,-61,1,2,3,0,7126.1532347506245,7126.1532347506245
7339,5,-99,4,-4,0,0,3.0239031505206873,3777.3625321360532
7339,1,-81,3,4,-4,0,7.993716450096688,3777.3625321360532
7339,5,-72,2,2,3,0,12.963529749672688,3777.3625321360532
7339,7,-59,2,2,-5,0,16.547048688128797,3777.3625321360532
7339,9,-54,2,-1,4,0,21.516861987704797,3777.3625321360532
7339,8,-40,2,-3,5,0,26.486675287280796,3777.3625321360532
7339,5,-27,1,-1,-5,0,3777.3625321360532,3777.3625321360532
7340,5,-99,4,4,0,0,2.330755969960742,2958.866095764899
7340,9,-79,4,-5,1,0,7.300569269536743,2958.866095764899
7340,4,-60,3,2,-2,0,12.270382569112744,2958.866095764899
7340,6,-47,3,-5,-2,0,17.240195868688744,2958.866095764899
7340,1,-36,2,0,3,0,21.5168619877048,2958.866095764899
7340,1,-25,1,5,1,0,26.4866752872808,2958.866095764899
7340,6,-19,1,3,-3,0,30.357876298188692,2958.866095764899
7340,9,-17,1,-4,-2,0,2958.866095764899,2958.866095764899
7341,5,-99,4,0,5,0,4.276666119016055,6715.8539015075685
7341,5,-76,3,-1,0,0,8.55333223803211,6715.8539015075685
7341,4,-63,2,-4,-2,0,12.829998357048165,6715.8539015075685
7341,0,-57,1,0,3,0,6715.8539015075685,6715.8539015075685
7342,5,-99,4,-3,0,0,3.0239031505206873,23.84761795766554
7342,2,-81,3,5,2,0,7.993716450096688,23.84761795766554
7342,7,-64,3,2,5,0,11.577235388552797,23.84761795766554
7342,9,-44,3,0,2,0,14.601138539073485,23.84761795766554
7342,9,-27,3,-5,0,0,18.87780465808954,23.84761795766554
7342,4,-14,2,1,-1,0,23.84761795766554,23.84761795766554
7342,5,-7,1,-5,4,1,23.84761795766554,23.84761795766554
7343,5,-99,4,-4,0,0,3.0239031505206873,8017.03815441167
7343,1,-81,3,-1,-5,0,6.3842785376625875,8017.03815441167
7343,0,-73,2,1,-5,0,11.354091837238588,8017.03815441167
7343,1,-70,1,2,-2,0,8017.03815441167,8017.03815441167
7344,5,-99,4,-3,1,0,4.969813299576001,6815.853901507569
7344,2,-80,3,-2,1,0,8.55333223803211,6815.853901507569
7344,0,-66,2,0,0,0,10.884088207992853,6815.853901507569
7344,0,-58,1,5,-3,0,6815.853901507569,6815.853901507569
7345,5,-99,4,-4,4,0,4.969813299576001,5115.285237816722
7345,1,-77,3,-1,0,0,7.6370415061579555,5115.285237816722
7345,0,-64,2,5,3,0,12.606854805733956,5115.285237816722
7345,5,-53,1,2,-5,0,17.576668105309956,5115.285237816722
7345,7,-53,1,0,-3,0,21.853334224326012,5115.285237816722
7345,7,-51,1,0,3,0,26.13000034334207,5115.285237816722
7345,7,-43,1,1,-2,0,31.09981364291807,5115.285237816722
7345,8,-40,1,-3,3,0,5115.285237816722,5115.285237816722
7346,5,-99,4,-1,0,0,3.0239031505206873,1935.4893918673558
7346,4,-81,3,4,-3,0,7.993716450096688,1935.4893918673558
7346,8,-69,3,0,5,0,12.270382569112744,1935.4893918673558
7346,8,-49,3,1,-5,0,15.630757956254644,1935.4893918673558
7346,9,-39,3,-2,2,0,20.600571255830644,1935.4893918673558
7346,7,-22,3,-1,-3,0,25.570384555406644,1935.4893918673558
7346,6,-10,3,3,-5,0,29.441585566314536,1935.4893918673558
7346,9,0,3,0,3,0,32.465488716835225,1935.4893918673558
7346,9,20,4,0,2,0,1935.4893918673558,1935.4893918673558
7347,5,-99,4,-5,3,0,4.969813299576001,7515.987432900194
7347,0,-78,3,0,-3,0,7.993716450096688,7515.987432900194
7347,0,-68,2,0,-5,0,11.017619600617376,7515.987432900194
7347,0,-65,1,2,4,0,7515.987432900194,7515.987432900194
7348,5,-99,4,-5,2,0,4.969813299576001,7213.348375570578
7348,0,-79,3,0,0,0,7.300569269536743,7213.348375570578
7348,0,-66,2,0,-4,0,10.324472420057429,7213.348375570578
7348,0,-62,1,0,-2,0,7213.348375570578,7213.348375570578
7349,5,-99,4,4,0,0,2.330755969960742,2057.974980247833
7349,9,-79,4,0,-1,0,5.354659120481429,2057.974980247833
7349,9,-60,4,-1,-5,0,10.324472420057429,2057.974980247833
7349,8,-45,4,-2,4,0,15.294285719633429,2057.974980247833
7349,6,-21,4,3,-4,0,19.16548673054132,2057.974980247833
7349,9,-5,4,-3,0,0,23.442152849557377,2057.974980247833
7349,6,15,4,1,1,0,2057.974980247833,2057.974980247833
7350,5,-99,4,0,0,0,2.330755969960742,2014.7328308540332
7350,5,-81,3,3,3,0,7.300569269536743,2014.7328308540332
7350,8,-63,3,-4,0,0,11.577235388552797,2014.7328308540332
7350,4,-50,2,4,5,0,16.547048688128797,2014.7328308540332
7350,8,-35,2,1,4,0,19.907424075270697,2014.7328308540332
7350,9,-21,2,-5,4,0,24.877237374846697,2014.7328308540332
7350,4,-9,1,-2,-4,0,2014.7328308540332,2014.7328308540332
7351,5,-99,4,0,0,0,2.330755969960742,7622.263100063033
7351,5,-81,3,0,-2,0,6.607422088976797,7622.263100063033
7351,5,-70,2,-2,-4,0,11.577235388552797,7622.263100063033
7351,3,-66,1,-3,-4,0,7622.263100063033,7622.263100063033
7352,5,-99,4,3,0,0,3.0239031505206873,1952.7459580125521
7352,8,-79,4,1,-3,0,6.3842785376625875,1952.7459580125521
7352,9,-62,4,0,-4,0,9.408181688183275,1952.7459580125521
7352,9,-46,4,-2,-1,0,14.377994987759276,1952.7459580125521
7352,7,-27,4,-1,0,0,18.654661106775333,1952.7459580125521
7352,6,-7,4,0,-5,0,22.93132722579139,1952.7459580125521
7352,6,8,4,-4,0,0,27.207993344807445,1952.7459580125521
7352,2,28,4,-2,3,0,1952.7459580125521,1952.7459580125521
7353,5,-99,4,-3,0,0,3.0239031505206873,6619.424191956329
7353,2,-81,3,-2,4,0,6.607422088976797,6619.424191956329
7353,0,-64,2,2,0,0,10.884088207992853,6619.424191956329
7353,2,-56,1,2,3,0,6619.424191956329,6619.424191956329
7354,5,-99,4,-5,0,0,3.0239031505206873,6812.095612602083
7354,0,-81,3,0,3,0,6.0478063010413745,6812.095612602083
7354,0,-65,2,0,-1,0,9.07170945156206,6812.095612602083
7354,0,-58,1,0,-3,0,6812.095612602083,6812.095612602083
7355,5,-99,4,1,0,0,3.0239031505206873,2007.1033409376391
7355,6,-79,4,3,0,0,6.2019569808686335,2007.1033409376391
7355,9,-59,4,0,3,0,9.225860131389322,2007.1033409376391
7355,9,-36,4,0,0,0,11.556616101350063,2007.1033409376391
7355,9,-16,4,0,0,0,13.887372071310804,2007.1033409376391
7355,9,4,4,-1,5,0,18.857185370886803,2007.1033409376391
7355,8,29,4,1,1,0,2007.1033409376391,2007.1033409376391
7356,5,-99,4,-5,3,0,4.969813299576001,6519.186106017744
7356,0,-78,3,4,-2,0,9.939626599152001,6519.186106017744
7356,4,-67,2,-4,4,0,14.216292718168056,6519.186106017744
7356,0,-55,1,3,-4,0,6519.186106017744,6519.186106017744
7357,5,-99,4,4,0,0,2.330755969960742,1254.0618377966214
7357,9,-79,4,0,0,0,4.661511939921484,1254.0618377966214
7357,9,-59,4,-5,-4,0,9.631325239497485,1254.0618377966214
7357,4,-45,3,5,5,0,14.601138539073485,1254.0618377966214
7357,9,-25,3,-2,0,0,18.87780465808954,1254.0618377966214
7357,7,-10,3,-5,-1,0,23.84761795766554,1254.0618377966214
7357,2,1,2,-2,5,0,27.43113689612165,1254.0618377966214
7357,0,18,3,0,-3,0,1254.0618377966214,1254.0618377966214
7358,5,-99,4,-3,0,0,3.0239031505206873,7025.428661399485
7358,2,-81,3,2,-1,0,7.993716450096688,7025.428661399485
7358,4,-69,2,-1,1,0,12.963529749672688,7025.428661399485
7358,3,-60,1,-2,4,0,7025.428661399485,7025.428661399485
7359,5,-99,4,-3,3,0,4.969813299576001,6213.907991358514
7359,2,-78,3,-2,5,0,8.55333223803211,6213.907991358514
7359,0,-60,2,0,0,0,10.884088207992853,6213.907991358514
7359,0,-52,1,0,-4,0,6213.907991358514,6213.907991358514
7360,5,-99,4,-3,0,0,3.0239031505206873,5050.713589854652
7360,2,-81,3,1,-4,0,7.993716450096688,5050.713589854652
7360,3,-72,2,3,-4,0,12.963529749672688,5050.713589854652
7360,6,-66,2,0,1,0,17.240195868688744,5050.713589854652
7360,6,-55,2,0,-1,0,21.5168619877048,5050.713589854652
7360,6,-46,2,-2,-2,0,26.4866752872808,5050.713589854652
7360,4,-40,1,-4,-5,0,5050.713589854652,5050.713589854652
7361,5,-99,4,-5,0,0,3.0239031505206873,7212.095612602083
7361,0,-81,3,0,-5,0,6.0478063010413745,7212.095612602083
7361,0,-73,2,0,3,0,9.07170945156206,7212.095612602083
7361,0,-62,1,0,-2,0,7212.095612602083,7212.095612602083
7362,5,-99,4,3,0,0,3.0239031505206873,2056.0778602629475
7362,8,-79,4,1,-3,0,6.3842785376625875,2056.0778602629475
7362,9,-62,4,-2,-2,0,11.354091837238588,2056.0778602629475
7362,7,-44,4,2,0,0,14.244463595134754,2056.0778602629475
7362,9,-24,4,0,-1,0,17.26836674565544,2056.0778602629475
7362,9,-5,4,-4,2,0,22.23818004523144,2056.0778602629475
7362,5,14,3,1,0,0,2056.0778602629475,2056.0778602629475
7363,5,-99,4,0,0,0,2.330755969960742,1983.122867793371
7363,5,-81,3,1,1,0,7.300569269536743,1983.122867793371
7363,6,-65,3,3,-3,0,11.171770280444633,1983.122867793371
7363,9,-53,3,-2,5,0,16.141583580020633,1983.122867793371
7363,7,-33,3,1,0,0,20.41824969903669,1983.122867793371
7363,8,-18,3,1,0,0,23.085477905618646,1983.122867793371
7363,9,-3,3,-1,-2,0,28.055291205194646,1983.122867793371
7363,8,10,3,1,-1,0,31.415666592336546,1983.122867793371
7363,9,26,4,0,5,0,1983.122867793371,1983.122867793371
7364,5,-99,4,4,4,0,4.276666119016055,2086.8621992311305
7364,9,-75,4,0,1,0,7.300569269536743,2086.8621992311305
7364,9,-54,4,0,5,0,10.324472420057429,2086.8621992311305
7364,9,-29,4,-1,2,0,15.294285719633429,2086.8621992311305
7364,8,-7,4,-4,4,0,20.26409901920943,2086.8621992311305
7364,4,14,3,0,0,0,2086.8621992311305,2086.8621992311305
7365,5,-99,4,-2,5,0,4.969813299576001,6516.141583580021
7365,3,-76,3,0,-3,0,9.246479418592056,6516.141583580021
7365,3,-66,2,-3,3,0,13.117680429499947,6516.141583580021
7365,0,-55,1,0,-4,0,6516.141583580021,6516.141583580021
7366,5,-99,4,3,0,0,3.0239031505206873,2102.650799715933
7366,8,-79,4,0,5,0,7.300569269536743,2102.650799715933
7366,8,-54,4,0,4,0,11.577235388552797,2102.650799715933
7366,8,-30,4,1,4,0,14.937610775694697,2102.650799715933
7366,9,-6,4,0,5,0,17.961513926215385,2102.650799715933
7366,9,19,4,0,5,0,2102.650799715933,2102.650799715933
